Crop,State,District,Yield,Area,CSensitivity,Total_Harvest_Area,Cost,Calorie,MSP,Harvest Price,Profit_MSP,Profit_HP,Procurement,Profit
rice,11,Ganjam,1.498036819,63.402,-12.92957893,100.528,663,356,1750,1552.063313,1087,889.063313,1,1087
srgk,11,Ganjam,0.620912143,1.571,-4.937449666,100.528,945,334,2450,1807.318856,1505,862.3188564,1,1505
fng,11,Kalahandi,0.835218521,4.178,-4.001428586,124.392,973,320,2897,1681.539884,1924,708.5398843,0,708.5398843
mze,11,Kalahandi,1.950754914,10.474,-3.499615387,124.392,610,334,1700,1031.968372,1090,421.9683719,1,1090
prl,11,Kalahandi,0.605784942,0.076,-4.001428586,124.392,695,348,1950,1537.571024,1255,842.5710244,1,1255
rice,11,Kalahandi,1.283159553,109.383,-8.982930973,124.392,663,356,1750,1290.042903,1087,627.0429025,1,1087
srgk,11,Kalahandi,0.737291153,0.281,-4.432406002,124.392,945,334,2450,1637.859437,1505,692.8594366,1,1505
fng,11,Keonjhar,0.650365497,0.09,-3.665510224,96.301,973,320,2897,1974.313268,1924,1001.313268,0,1001.313268
mze,11,Keonjhar,1.217509841,14.898,-3.106224488,96.301,610,334,1700,1143.289356,1090,533.2893561,1,1090
prl,11,Keonjhar,0.636111111,0.032,-3.665510224,96.301,695,348,1950,1798.671225,1255,1103.671225,1,1255
rice,11,Keonjhar,1.349618653,81.149,-8.453932601,96.301,663,356,1750,1726.053587,1087,1063.053587,1,1087
srgk,11,Keonjhar,0.628267566,0.132,-4.049387764,96.301,945,334,2450,2189.492551,1505,1244.492551,1,1505
fng,11,Koraput,0.8315595,62.643,-4.226102234,274.041,973,320,2897,1431.91605,1924,458.91605,0,458.91605
mze,11,Koraput,3.008169237,44.606,-3.967060702,274.041,610,334,1700,1210.199739,1090,600.1997389,1,1090
prl,11,Koraput,0.616534372,0.619,-4.226102234,274.041,695,348,1950,1612.933692,1255,917.9336923,1,1255
rice,11,Koraput,1.385682489,164.306,-11.52117019,274.041,663,356,1750,1307.280354,1087,644.2803544,1,1087
srgk,11,Koraput,0.642176053,1.867,-4.671794875,274.041,945,334,2450,1400.082616,1505,455.0826156,1,1505
fng,11,Mayurbhanj,0.633333333,0.018,-3.378688517,138.204,973,320,2897,1985.760155,1924,1012.760155,0,1012.760155
mze,11,Mayurbhanj,1.22469286,7.926,-2.897980789,138.204,610,334,1700,1041.640158,1090,431.6401577,1,1090
prl,11,Mayurbhanj,0.416666667,0.007,-3.378688517,138.204,695,348,1950,1808.470745,1255,1113.470745,1,1255
rice,11,Mayurbhanj,1.411852541,130.2,-7.236293086,138.204,663,356,1750,1631.251392,1087,968.2513921,1,1087
srgk,11,Mayurbhanj,0.615151515,0.053,-3.756910559,138.204,945,334,2450,2190.062223,1505,1245.062223,1,1505
fng,11,Phulbani,0.633238542,1.22,-4.218434775,49.663,973,320,2897,1783.404959,1924,810.4049591,0,810.4049591
mze,11,Phulbani,1.493661075,8.943,-3.585700935,49.663,610,334,1700,1320.923575,1090,710.9235746,1,1090
prl,11,Phulbani,0.401461989,0.122,-4.218434775,49.663,695,348,1950,1717.964678,1255,1022.964678,1,1255
rice,11,Phulbani,1.296498689,39.129,-11.02416666,49.663,663,356,1750,1432.583087,1087,769.5830874,1,1087
srgk,11,Phulbani,0.467028504,0.249,-4.589130433,49.663,945,334,2450,1731.837531,1505,786.837531,1,1505
fng,11,Puri,0.580033719,0.443,-4.141369865,89.802,973,320,2897,1945.973069,1924,972.9730693,0,972.9730693
mze,11,Puri,1.200769863,2.665,-3.102750015,89.802,610,334,1700,1463.199677,1090,853.1996772,1,1090
prl,11,Puri,NA,0,-4.141369865,89.802,695,348,1950,1671.936446,1255,976.936446,1,1255
rice,11,Puri,1.355356102,86.664,-16.14390004,89.802,663,356,1750,1471.70909,1087,808.70909,1,1087
srgk,11,Puri,0.8,0.03,-4.057777782,89.802,945,334,2450,2193.614028,1505,1248.614028,1,1505
fng,11,Sambalpur,0.694444445,0.05,-3.891884063,153.934,973,320,2897,1795.32011,1924,822.3201098,0,822.3201098
mze,11,Sambalpur,1.425805963,2.672,-3.326666666,153.934,610,334,1700,1177.099857,1090,567.0998566,1,1090
prl,11,Sambalpur,0.5,0.012,-3.891884063,153.934,695,348,1950,1694.18701,1255,999.1870095,1,1255
rice,11,Sambalpur,1.730907734,151.114,-6.580969386,153.934,663,356,1750,1494.533715,1087,831.5337146,1,1087
srgk,11,Sambalpur,0.798744589,0.086,-4.196908234,153.934,945,334,2450,1929.58735,1505,984.5873499,1,1505
fng,11,Sundargarh,0.718427309,0.744,-3.772547182,98.295,973,320,2897,1995.689991,1924,1022.689991,0,1022.689991
mze,11,Sundargarh,1.238804162,3.581,-3.14571428,98.295,610,334,1700,1724.914881,1090,1114.914881,1,1090
prl,11,Sundargarh,0.573333333,0.017,-3.772547182,98.295,695,348,1950,1819.468464,1255,1124.468464,1,1255
rice,11,Sundargarh,1.136290541,93.172,-7.17418368,98.295,663,356,1750,1614.71468,1087,951.7146795,1,1087
srgk,11,Sundargarh,0.739091302,0.781,-4.171296285,98.295,945,334,2450,2189.492551,1505,1244.492551,1,1505
fng,12,Amritsar,NA,0,NA,0.565,973,320,2897,2547.830542,1924,1574.830542,0,1574.830542
mze,12,Amritsar,3.043978255,0.085,-11.23818183,0.565,685,334,1700,1215.529003,1015,530.5290035,0,530.5290035
prl,12,Amritsar,1,0.1,NA,0.565,695,348,1950,1332.983611,1255,637.9836112,0,637.9836112
rice,12,Amritsar,2.375395034,0.38,NA,0.565,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Amritsar,NA,0,-9.42406252,0.565,945,334,2450,2461.4317,1505,1516.4317,0,1516.4317
fng,12,Bathinda,NA,0,-29.13999939,0.383,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Bathinda,NA,0,-23.38810811,0.383,685,334,1700,1722.048122,1015,1037.048122,0,1037.048122
prl,12,Bathinda,0.869303204,0.31,-29.13999939,0.383,695,348,1950,1650.572042,1255,955.5720416,0,955.5720416
rice,12,Bathinda,3.474109148,0.073,NA,0.383,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Bathinda,NA,0,-27.41952378,0.383,945,334,2450,2623.592573,1505,1678.592573,0,1678.592573
fng,12,Firozpur,NA,0,-32.31000137,0.198,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Firozpur,NA,0,-19.82618415,0.198,685,334,1700,1752.916638,1015,1067.916638,0,1067.916638
prl,12,Firozpur,0.784686461,0.02,-32.31000137,0.198,695,348,1950,1560.227281,1255,865.2272814,0,865.2272814
rice,12,Firozpur,3.254233269,0.173,-42.00999832,0.198,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Firozpur,0.817022057,0.005,-24.56372092,0.198,945,334,2450,2059.412861,1505,1114.412861,0,1114.412861
fng,12,Gurdaspur,NA,0,-7.960000038,13.62,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Gurdaspur,2.253985538,6.124,-8.691399994,13.62,685,334,1700,1202.421841,1015,517.4218414,0,517.4218414
prl,12,Gurdaspur,NA,0,-7.960000038,13.62,695,348,1950,1455.859179,1255,760.8591787,0,760.8591787
rice,12,Gurdaspur,2.727960871,7.496,NA,13.62,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Gurdaspur,NA,0,-9.342571449,13.62,945,334,2450,1429.967419,1505,484.9674194,0,484.9674194
fng,12,Hoshiarpur,NA,0,NA,9.169,973,320,2897,1952.674005,1924,979.6740047,0,979.6740047
mze,12,Hoshiarpur,2.802230657,9.089,-9.19933327,9.169,685,334,1700,1149.010156,1015,464.0101559,0,464.0101559
prl,12,Hoshiarpur,NA,0,NA,9.169,695,348,1950,2180.016176,1255,1485.016176,0,1485.016176
rice,12,Hoshiarpur,3.052019241,0.08,NA,9.169,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Hoshiarpur,NA,0,-9.174000072,9.169,945,334,2450,2471.704972,1505,1526.704972,0,1526.704972
fng,12,Jalandhar,NA,0,NA,0.397,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Jalandhar,2.750632963,0.368,-10.34294113,0.397,685,334,1700,1318.176907,1015,633.1769067,0,633.1769067
prl,12,Jalandhar,NA,0,NA,0.397,695,348,1950,1391.815532,1255,696.8155318,0,696.8155318
rice,12,Jalandhar,3.155115995,0.029,NA,0.397,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Jalandhar,NA,0,-9.067272771,0.397,945,334,2450,1672.550222,1505,727.5502223,0,727.5502223
fng,12,Kapurthala,NA,0,NA,0.139,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Kapurthala,4.463451927,0.019,-11.08000004,0.139,685,334,1700,1290.591037,1015,605.5910365,0,605.5910365
prl,12,Kapurthala,1,0.1,NA,0.139,695,348,1950,1774.299786,1255,1079.299786,0,1079.299786
rice,12,Kapurthala,3.228876536,0.02,NA,0.139,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Kapurthala,NA,0,-8.981764709,0.139,945,334,2450,1956.746134,1505,1011.746134,0,1011.746134
fng,12,Ludhiana,NA,0,NA,0.05,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Ludhiana,NA,0,-13.43571433,0.05,685,334,1700,1460.785042,1015,775.7850424,0,775.7850424
prl,12,Ludhiana,0.764120768,0.002,NA,0.05,695,348,1950,1512.842326,1255,817.8423255,0,817.8423255
rice,12,Ludhiana,3.889659355,0.048,NA,0.05,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Ludhiana,NA,0,-10.20314283,0.05,945,334,2450,1664.784127,1505,719.7841266,0,719.7841266
fng,12,Patiala,NA,0,NA,1.527,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Patiala,2.800911505,0.795,-8.683484887,1.527,685,334,1700,1605.19338,1015,920.1933801,0,920.1933801
prl,12,Patiala,0.874788983,0.054,NA,1.527,695,348,1950,1551.546809,1255,856.5468088,0,856.5468088
rice,12,Patiala,3.402273207,0.678,NA,1.527,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Patiala,NA,0,-6.95842108,1.527,945,334,2450,1621.308113,1505,676.3081133,0,676.3081133
fng,12,Rupnagar,NA,0,-5.159999847,11.466,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Rupnagar,2.936289596,10.665,-6.702857154,11.466,685,334,1700,1245.155635,1015,560.1556347,0,560.1556347
prl,12,Rupnagar,1,0.05,-5.159999847,11.466,695,348,1950,1150.909059,1255,455.9090589,0,455.9090589
rice,12,Rupnagar,2.955532294,0.751,NA,11.466,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Rupnagar,NA,0,-6.575000004,11.466,945,334,2450,2285.975593,1505,1340.975593,0,1340.975593
fng,12,Sangrur,NA,0,NA,0.211,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,12,Sangrur,NA,0,-13.26537319,0.211,685,334,1700,1253.185825,1015,568.1858248,0,568.1858248
prl,12,Sangrur,1.192220035,0.077,NA,0.211,695,348,1950,1517.515512,1255,822.5155121,0,822.5155121
rice,12,Sangrur,3.777202928,0.134,NA,0.211,416,356,1750,2345.923521,1334,1929.923521,1,1334
srgk,12,Sangrur,NA,0,-9.442156829,0.211,945,334,2450,2481.483638,1505,1536.483638,0,1536.483638
fng,13,Ajmer,NA,0,-8.649545431,156.5383,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Ajmer,0.91914831,20.5104,-10.76698278,156.5383,634,334,1700,1469.476501,1066,835.4765006,0,835.4765006
prl,13,Ajmer,0.914248961,50.7082,-8.649545431,156.5383,434,348,1950,1195.950212,1516,761.9502122,0,761.9502122
rice,13,Ajmer,1.706781831,0.005,NA,156.5383,688,356,1750,2968.159292,1062,2280.159292,1,1062
srgk,13,Ajmer,0.521294142,85.3147,-10.58198274,156.5383,722,334,2450,1288.500777,1728,566.5007769,0,566.5007769
fng,13,Alwar,NA,0,-13.42357145,170.4377,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Alwar,1.577802564,4.2253,-12.63999963,170.4377,634,334,1700,1261.090023,1066,627.0900232,0,627.0900232
prl,13,Alwar,1.694251287,147.5517,-13.42357145,170.4377,434,348,1950,1094.134023,1516,660.1340232,0,660.1340232
rice,13,Alwar,NA,0,NA,170.4377,688,356,1750,3532.883675,1062,2844.883675,1,1062
srgk,13,Alwar,0.658612065,18.6607,-15.25777777,170.4377,722,334,2450,1317.002797,1728,595.0027975,0,595.0027975
fng,13,Banswara,NA,0,-6.639655163,104.5962,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Banswara,1.320979806,85.7324,-11.48296876,104.5962,634,334,1700,1179.464631,1066,545.4646307,0,545.4646307
prl,13,Banswara,0.885177675,0.0745,-6.639655163,104.5962,434,348,1950,1362.971906,1516,928.9719065,0,928.9719065
rice,13,Banswara,0.772448961,18.5027,-14.80580644,104.5962,688,356,1750,3287.757175,1062,2599.757175,1,1062
srgk,13,Banswara,0.682453902,0.2866,-8.041724123,104.5962,722,334,2450,1162.772811,1728,440.7728114,0,440.7728114
fng,13,Barmer,NA,0,-11.85894738,556.686,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Barmer,NA,0,-12.31763335,556.686,634,334,1700,1650.384049,1066,1016.384049,0,1016.384049
prl,13,Barmer,0.27932855,555.4558,-11.85894738,556.686,434,348,1950,1324.295001,1516,890.2950012,0,890.2950012
rice,13,Barmer,NA,0,NA,556.686,688,356,1750,2345.923521,1062,1657.923521,1,1062
srgk,13,Barmer,0.3480655,1.2302,-11.37387623,556.686,722,334,2450,1304.651067,1728,582.6510674,0,582.6510674
fng,13,Bharatpur,NA,0,-17.09394234,146.6617,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Bharatpur,1.236754849,0.0125,-13.86999989,146.6617,634,334,1700,1168.765948,1066,534.7659485,0,534.7659485
prl,13,Bharatpur,1.767395837,114.6596,-17.09394234,146.6617,434,348,1950,1162.697329,1516,728.6973291,0,728.6973291
rice,13,Bharatpur,1.512619489,0.448,-21.45000076,146.6617,688,356,1750,2542.847748,1062,1854.847748,1,1062
srgk,13,Bharatpur,0.684100896,31.5416,-17.65750003,146.6617,722,334,2450,1516.748494,1728,794.7484939,0,794.7484939
fng,13,Bhilwara,NA,0,-12.24664121,133.7111,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Bhilwara,1.539438698,108.9449,-12.67723882,133.7111,634,334,1700,1364.728189,1066,730.7281894,0,730.7281894
prl,13,Bhilwara,1.046384748,1.942,-12.24664121,133.7111,434,348,1950,1166.722461,1516,732.7224607,0,732.7224607
rice,13,Bhilwara,1.515243955,0.004,NA,133.7111,688,356,1750,3158.876994,1062,2470.876994,1,1062
srgk,13,Bhilwara,0.573484004,22.8202,-13.58179106,133.7111,722,334,2450,1314.783126,1728,592.7831264,0,592.7831264
fng,13,Bikaner,NA,0,-11.79377683,131.0147,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Bikaner,NA,0,-14.11315792,131.0147,634,334,1700,1385.935104,1066,751.9351043,0,751.9351043
prl,13,Bikaner,0.467178263,130.7447,-11.79377683,131.0147,434,348,1950,1342.651178,1516,908.6511776,0,908.6511776
rice,13,Bikaner,NA,0,NA,131.0147,688,356,1750,2519.771318,1062,1831.771318,1,1062
srgk,13,Bikaner,0.459006142,0.27,-13.38830505,131.0147,722,334,2450,2241.775854,1728,1519.775854,0,1519.775854
fng,13,Bundi,NA,0,-10.37357143,24.1701,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Bundi,2.11328121,21.4843,-11.46271428,24.1701,634,334,1700,1351.937823,1066,717.9378234,0,717.9378234
prl,13,Bundi,1.117807284,1.9205,-10.37357143,24.1701,434,348,1950,1326.632257,1516,892.6322575,0,892.6322575
rice,13,Bundi,1.138641141,0.003,NA,24.1701,688,356,1750,2919.740419,1062,2231.740419,1,1062
srgk,13,Bundi,0.68869744,0.7623,-10.62371434,24.1701,722,334,2450,1648.634882,1728,926.6348819,0,926.6348819
fng,13,Chittaurgarh,NA,0,-11.65419118,111.2244,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Chittaurgarh,2.190035835,105.759,-14.53340583,111.2244,634,334,1700,1262.175042,1066,628.175042,0,628.175042
prl,13,Chittaurgarh,1.009126984,0.0133,-11.65419118,111.2244,434,348,1950,1394.885844,1516,960.8858443,0,960.8858443
rice,13,Chittaurgarh,1.738915053,0.2088,-17.6849997,111.2244,688,356,1750,3630.913659,1062,2942.913659,1,1062
srgk,13,Chittaurgarh,0.799701959,5.2433,-13.61933826,111.2244,722,334,2450,1435.132361,1728,713.1323614,0,713.1323614
fng,13,Churu,NA,0,-7.435903074,246.3409,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Churu,NA,0,-7.210000277,246.3409,634,334,1700,1511.742684,1066,877.7426839,0,877.7426839
prl,13,Churu,0.517169627,246.3408,-7.435903074,246.3409,434,348,1950,1161.415081,1516,727.4150812,0,727.4150812
rice,13,Churu,NA,0,NA,246.3409,688,356,1750,5212.171963,1062,4524.171963,1,1062
srgk,13,Churu,0.408511029,1.00E-04,-6.586071436,246.3409,722,334,2450,1559.451975,1728,837.4519753,0,837.4519753
fng,13,Dungarpur,NA,0,-9.749047665,62.3755,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Dungarpur,0.881377112,49.7581,-14.09857144,62.3755,634,334,1700,1279.597431,1066,645.5974315,0,645.5974315
prl,13,Dungarpur,0.862835979,0.0831,-9.749047665,62.3755,434,348,1950,1122.809287,1516,688.8092873,0,688.8092873
rice,13,Dungarpur,0.665965755,12.1217,-17.92500019,62.3755,688,356,1750,2361.9982,1062,1673.9982,1,1062
srgk,13,Dungarpur,0.559756975,0.4126,-11.78071428,62.3755,722,334,2450,1284.551419,1728,562.5514186,0,562.5514186
fng,13,Ganganagar,NA,0,-13.50889608,45.4838,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Ganganagar,NA,0,-9.08927536,45.4838,634,334,1700,1332.677989,1066,698.6779895,0,698.6779895
prl,13,Ganganagar,1.10623955,45.4366,-13.50889608,45.4838,434,348,1950,1272.988565,1516,838.9885655,0,838.9885655
rice,13,Ganganagar,NA,0,NA,45.4838,688,356,1750,2708.016731,1062,2020.016731,1,1062
srgk,13,Ganganagar,0.433138061,0.0472,-9.930655753,45.4838,722,334,2450,1833.005202,1728,1111.005202,0,1111.005202
fng,13,Jaipur,NA,0,-10.74590677,275.7902,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jaipur,1.116330283,2.2687,-11.28013988,275.7902,634,334,1700,1316.879242,1066,682.8792422,0,682.8792422
prl,13,Jaipur,1.389874705,246.8679,-10.74590677,275.7902,434,348,1950,1148.611118,1516,714.611118,0,714.611118
rice,13,Jaipur,NA,0,NA,275.7902,688,356,1750,2317.836379,1062,1629.836379,1,1062
srgk,13,Jaipur,0.552999481,26.6536,-11.95607329,275.7902,722,334,2450,1669.111249,1728,947.1112489,0,947.1112489
fng,13,Jaisalmer,NA,0,-17.19463189,86.5994,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jaisalmer,NA,0,-12.0250001,86.5994,634,334,1700,1600.680739,1066,966.6807389,0,966.6807389
prl,13,Jaisalmer,0.205789639,84.7746,-17.19463189,86.5994,434,348,1950,1442.17112,1516,1008.17112,0,1008.17112
rice,13,Jaisalmer,NA,0,NA,86.5994,688,356,1750,1145.504355,1062,457.5043553,1,1062
srgk,13,Jaisalmer,0.488140531,1.8248,-12.39316449,86.5994,722,334,2450,1483.635339,1728,761.6353389,0,761.6353389
fng,13,Jalor,NA,0,-10.64747895,189.1003,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jalor,1.140228835,0.0031,-11.51358212,189.1003,634,334,1700,1438.149915,1066,804.1499154,0,804.1499154
prl,13,Jalor,0.739007604,186.0918,-10.64747895,189.1003,434,348,1950,1361.46958,1516,927.4695796,0,927.4695796
rice,13,Jalor,NA,0,NA,189.1003,688,356,1750,2061.949531,1062,1373.949531,1,1062
srgk,13,Jalor,0.49702469,3.0054,-9.901492549,189.1003,722,334,2450,1513.807278,1728,791.8072781,0,791.8072781
fng,13,Jhalawar,NA,0,-3.359999895,26.1709,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jhalawar,1.988094519,23.2386,-8.820897445,26.1709,634,334,1700,1283.276198,1066,649.276198,0,649.276198
prl,13,Jhalawar,0.892857143,0.0055,-3.359999895,26.1709,434,348,1950,1280.721788,1516,846.7217876,0,846.7217876
rice,13,Jhalawar,1.885470415,0.0168,NA,26.1709,688,356,1750,3714.560758,1062,3026.560758,1,1062
srgk,13,Jhalawar,1.334353437,2.91,-4.221410259,26.1709,722,334,2450,2407.774147,1728,1685.774147,0,1685.774147
fng,13,Jhunjhunun,NA,0,-6.188607557,156.4091,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jhunjhunun,NA,0,NA,156.4091,634,334,1700,1504.85825,1066,870.8582504,0,870.8582504
prl,13,Jhunjhunun,1.110726697,156.4056,-6.188607557,156.4091,434,348,1950,1161.052975,1516,727.0529746,0,727.0529746
rice,13,Jhunjhunun,NA,0,NA,156.4091,688,356,1750,2345.923521,1062,1657.923521,1,1062
srgk,13,Jhunjhunun,0.587024821,0.0035,NA,156.4091,722,334,2450,1714.896814,1728,992.8968144,0,992.8968144
fng,13,Jodhpur,NA,0,-13.1257407,356.5401,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Jodhpur,1.239167659,0.004,-12.89882355,356.5401,634,334,1700,1523.420174,1066,889.4201739,0,889.4201739
prl,13,Jodhpur,0.561499142,327.7101,-13.1257407,356.5401,434,348,1950,1324.078324,1516,890.0783239,0,890.0783239
rice,13,Jodhpur,NA,0,NA,356.5401,688,356,1750,2345.923521,1062,1657.923521,1,1062
srgk,13,Jodhpur,0.457749865,28.826,-12.08279478,356.5401,722,334,2450,1657.499996,1728,935.4999962,0,935.4999962
fng,13,Kota,NA,0,-4.696981138,21.9519,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Kota,1.589373515,15.1987,-9.827610058,21.9519,634,334,1700,1410.887684,1066,776.8876843,0,776.8876843
prl,13,Kota,1.094765382,1.9464,-4.696981138,21.9519,434,348,1950,1494.54982,1516,1060.54982,0,1060.54982
rice,13,Kota,2.159878458,0.1632,-7.979999781,21.9519,688,356,1750,2331.245759,1062,1643.245759,1,1062
srgk,13,Kota,1.154505548,4.6436,-6.276415071,21.9519,722,334,2450,2652.541463,1728,1930.541463,0,1930.541463
fng,13,Nagaur,NA,0,-9.564182693,291.6347,973,320,2897,2499.422726,1924,1526.422726,0,1526.422726
mze,13,Nagaur,1.176839506,0.0027,-10.145311,291.6347,634,334,1700,1257.627504,1066,623.6275036,0,623.6275036
prl,13,Nagaur,0.920341298,264.7804,-9.564182693,291.6347,434,348,1950,1300.072176,1516,866.0721756,0,866.0721756
rice,13,Nagaur,NA,0,NA,291.6347,688,356,1750,3759.932808,1062,3071.932808,1,1062
srgk,13,Nagaur,0.701967866,26.8516,-8.430190461,291.6347,722,334,2450,1830.252445,1728,1108.252445,0,1108.252445
fng,13,Pali,NA,0,-9.903499981,130.8134,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Pali,0.905246276,11.5946,-11.41858069,130.8134,634,334,1700,1603.661983,1066,969.661983,0,969.661983
prl,13,Pali,0.656506517,51.566,-9.903499981,130.8134,434,348,1950,1323.430491,1516,889.4304911,0,889.4304911
rice,13,Pali,NA,0,NA,130.8134,688,356,1750,3252.044732,1062,2564.044732,1,1062
srgk,13,Pali,0.429326062,67.6528,-9.94658065,130.8134,722,334,2450,1479.141133,1728,757.141133,0,757.141133
fng,13,Sawai Madhopur,NA,0,-10.07695316,124.6982,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Sawai Madhopur,1.508408236,0.4914,-13.02666632,124.6982,634,334,1700,1232.463629,1066,598.4636288,0,598.4636288
prl,13,Sawai Madhopur,1.720635714,121.3092,-10.07695316,124.6982,434,348,1950,1151.694529,1516,717.6945289,0,717.6945289
rice,13,Sawai Madhopur,1.496551192,1.0591,-18.39999962,124.6982,688,356,1750,3528.484105,1062,2840.484105,1,1062
srgk,13,Sawai Madhopur,1.373084551,1.8385,-12.54177432,124.6982,722,334,2450,1383.814147,1728,661.8141468,0,661.8141468
fng,13,Sikar,NA,0,-7.744242425,167.0796,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Sikar,1.119520141,0.0035,-12.57999992,167.0796,634,334,1700,1554.708867,1066,920.7088667,0,920.7088667
prl,13,Sikar,1.074100972,167.0727,-7.744242425,167.0796,434,348,1950,1199.291831,1516,765.2918311,0,765.2918311
rice,13,Sikar,NA,0,NA,167.0796,688,356,1750,2411.316954,1062,1723.316954,1,1062
srgk,13,Sikar,0.426762695,0.0034,-15.15999985,167.0796,722,334,2450,1689.367422,1728,967.3674225,0,967.3674225
fng,13,Sirohi,NA,0,-8.089285714,28.2945,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Sirohi,1.187391843,16.6797,-10.86964282,28.2945,634,334,1700,1439.009086,1066,805.0090864,0,805.0090864
prl,13,Sirohi,0.569383752,9.3111,-8.089285714,28.2945,434,348,1950,1392.029911,1516,958.0299109,0,958.0299109
rice,13,Sirohi,1.678253801,7.00E-04,NA,28.2945,688,356,1750,4085.165874,1062,3397.165874,1,1062
srgk,13,Sirohi,0.473576092,2.303,-9.158749955,28.2945,722,334,2450,2012.842249,1728,1290.842249,0,1290.842249
fng,13,Tonk,NA,0,-10.98107528,86.1569,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Tonk,0.87391817,7.8237,-11.97712766,86.1569,634,334,1700,1318.734904,1066,684.7349039,0,684.7349039
prl,13,Tonk,1.13927801,35.5723,-10.98107528,86.1569,434,348,1950,1185.957702,1516,751.9577025,0,751.9577025
rice,13,Tonk,NA,0,NA,86.1569,688,356,1750,2781.81513,1062,2093.81513,1,1062
srgk,13,Tonk,0.394745309,42.7609,-12.88946805,86.1569,722,334,2450,1691.979305,1728,969.9793054,0,969.9793054
fng,13,Udaipur,NA,0,-9.591990949,160.9126,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,13,Udaipur,1.328770789,149.1793,-13.09171945,160.9126,634,334,1700,1293.982138,1066,659.9821376,0,659.9821376
prl,13,Udaipur,0.85243128,0.2979,-9.591990949,160.9126,434,348,1950,1248.293029,1516,814.2930293,0,814.2930293
rice,13,Udaipur,0.86470386,3.1569,-21.26000023,160.9126,688,356,1750,2304.529715,1062,1616.529715,1,1062
srgk,13,Udaipur,0.999462166,8.2785,-11.40457012,160.9126,722,334,2450,1296.454228,1728,574.4542281,0,574.4542281
fng,14,Chengalpattu,2.227025789,0.062,-4.305000067,3.797,1101,320,2897,2478.389776,1796,1377.389776,1,1796
mze,14,Chengalpattu,3.679058183,0.005,-13.77153845,3.797,791,334,1700,1366.573334,909,575.5733337,0,575.5733337
prl,14,Chengalpattu,1.831798795,0.216,-4.305000067,3.797,644,348,1950,1868.131701,1306,1224.131701,0,1224.131701
rice,14,Chengalpattu,3.094183075,3.484,NA,3.797,853,356,1750,1985.228302,897,1132.228302,1,897
srgk,14,Chengalpattu,1.063545382,0.03,-16.94920447,3.797,882,334,2450,1868.419908,1568,986.4199075,1,1568
